Time Tags (Channel 1),Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1
-2.48421E-07, 1.66178E-03, 6.568991476E-03, 3.64125E-03, 6.968261544E-03, 1.36852E-03, 9.968074165E-03, -2.1994E-04, 1.1161746585E-02, 3.61681E-03, 2.1045861775E-02, 3.91007E-03, 2.1733424083E-02, 1.05083E-03, 2.4200266398E-02, 2.37048E-03, 2.7112974082E-02, -7.5758E-04, 3.0800969127E-02, -2.07722E-03, 3.1982649076E-02, -4.3988E-04, 3.3684569010E-02, 5.3763E-04, 3.4436464298E-02, 4.52102E-03, 3.5454676484E-02, 1.68622E-03, 4.2422421342E-02, -2.56598E-03, 4.6244654185E-02, 2.4438E-04
-2.48265E-07, 1.63734E-03, 6.568991633E-03, 3.69013E-03, 6.968261700E-03, 1.61290E-03, 9.968074321E-03, 4.888E-05, 1.1161746741E-02, 3.49462E-03, 2.1045861931E-02, 3.86119E-03, 2.1733424239E-02, 1.24633E-03, 2.4200266555E-02, 2.39492E-03, 2.7112974239E-02, -5.3763E-04, 3.0800969283E-02, -1.80841E-03, 3.1982649233E-02, -4.1544E-04, 3.3684569166E-02, 4.8876E-04, 3.4436464454E-02, 4.59433E-03, 3.5454676641E-02, 1.66178E-03, 4.2422421498E-02, -2.56598E-03, 4.6244654342E-02, 1.9550E-04
-2.48108E-07, 1.56403E-03, 6.568991789E-03, 3.71456E-03, 6.968261857E-03, 1.80841E-03, 9.968074477E-03, 2.9326E-04, 1.1161746897E-02, 3.34800E-03, 2.1045862087E-02, 3.73900E-03, 2.1733424396E-02, 1.39296E-03, 2.4200266711E-02, 2.39492E-03, 2.7112974395E-02, -2.9326E-04, 3.0800969439E-02, -1.56403E-03, 3.1982649389E-02, -4.6432E-04, 3.3684569322E-02, 4.3988E-04, 3.4436464611E-02, 4.56989E-03, 3.5454676797E-02, 1.61290E-03, 4.2422421655E-02, -2.56598E-03, 4.6244654498E-02, 1.2219E-04
-2.47952E-07, 1.56403E-03, 6.568991945E-03, 3.86119E-03, 6.968262013E-03, 2.10166E-03, 9.968074633E-03, 5.8651E-04, 1.1161747053E-02, 3.27468E-03, 2.1045862243E-02, 3.66569E-03, 2.1733424552E-02, 1.63734E-03, 2.4200266867E-02, 2.41935E-03, 2.7112974551E-02, 4.888E-05, 3.0800969595E-02, -1.22190E-03, 3.1982649545E-02, -4.3988E-04, 3.3684569478E-02, 4.6432E-04, 3.4436464767E-02, 4.64321E-03, 3.5454676953E-02, 1.66178E-03, 4.2422421811E-02, -2.41935E-03, 4.6244654654E-02, 1.9550E-04
-2.47796E-07, 1.46628E-03, 6.568992101E-03, 3.88563E-03, 6.968262169E-03, 2.22385E-03, 9.968074790E-03, 7.8201E-04, 1.1161747210E-02, 3.07918E-03, 2.1045862400E-02, 3.47019E-03, 2.1733424708E-02, 1.73509E-03, 2.4200267023E-02, 2.34604E-03, 2.7112974707E-02, 2.9326E-04, 3.0800969752E-02, -1.00196E-03, 3.1982649701E-02, -5.3763E-04, 3.3684569635E-02, 3.9101E-04, 3.4436464923E-02, 4.56989E-03, 3.5454677109E-02, 1.58847E-03, 4.2422421967E-02, -2.34604E-03, 4.6244654810E-02, 1.9550E-04
-2.47640E-07, 1.44184E-03, 6.568992258E-03, 4.00782E-03, 6.968262325E-03, 2.41935E-03, 9.968074946E-03, 1.02639E-03, 1.1161747366E-02, 2.95699E-03, 2.1045862556E-02, 3.27468E-03, 2.1733424864E-02, 1.93060E-03, 2.4200267180E-02, 2.29717E-03, 2.7112974864E-02, 6.5982E-04, 3.0800969908E-02, -6.8426E-04, 3.1982649858E-02, -5.8651E-04, 3.3684569791E-02, 4.1544E-04, 3.4436465079E-02, 4.54545E-03, 3.5454677266E-02, 1.56403E-03, 4.2422422123E-02, -2.17498E-03, 4.6244654967E-02, 2.6882E-04
-2.47483E-07, 1.31965E-03, 6.568992414E-03, 4.05670E-03, 6.968262482E-03, 2.51711E-03, 9.968075102E-03, 1.17302E-03, 1.1161747522E-02, 2.76149E-03, 2.1045862712E-02, 3.00587E-03, 2.1733425021E-02, 2.00391E-03, 2.4200267336E-02, 2.15054E-03, 2.7112975020E-02, 9.2864E-04, 3.0800970064E-02, -4.6432E-04, 3.1982650014E-02, -7.3314E-04, 3.3684569947E-02, 3.6657E-04, 3.4436465236E-02, 4.42326E-03, 3.5454677422E-02, 1.49071E-03, 4.2422422280E-02, -2.02835E-03, 4.6244655123E-02, 3.1769E-04
-2.47327E-07, 1.29521E-03, 6.568992570E-03, 4.17889E-03, 6.968262638E-03, 2.66373E-03, 9.968075258E-03, 1.41740E-03, 1.1161747678E-02, 2.66373E-03, 2.1045862868E-02, 2.78592E-03, 2.1733425177E-02, 2.17498E-03, 2.4200267492E-02, 2.07722E-03, 2.7112975176E-02, 1.31965E-03, 3.0800970220E-02, -1.4663E-04, 3.1982650170E-02, -8.0645E-04, 3.3684570103E-02, 4.1544E-04, 3.4436465392E-02, 4.39883E-03, 3.5454677578E-02, 1.49071E-03, 4.2422422436E-02, -1.78397E-03, 4.6244655279E-02, 4.8876E-04
-2.47171E-07, 1.17302E-03, 6.568992726E-03, 4.25220E-03, 6.968262794E-03, 2.71261E-03, 9.968075415E-03, 1.53959E-03, 1.1161747835E-02, 2.49267E-03, 2.1045863025E-02, 2.46823E-03, 2.1733425333E-02, 2.24829E-03, 2.4200267648E-02, 1.90616E-03, 2.7112975332E-02, 1.61290E-03, 3.0800970377E-02, 4.888E-05, 3.1982650326E-02, -9.5308E-04, 3.3684570260E-02, 3.9101E-04, 3.4436465548E-02, 4.25220E-03, 3.5454677734E-02, 1.41740E-03, 4.2422422592E-02, -1.58847E-03, 4.6244655435E-02, 6.1095E-04
-2.47015E-07, 1.17302E-03, 6.568992883E-03, 4.39883E-03, 6.968262950E-03, 2.78592E-03, 9.968075571E-03, 1.71065E-03, 1.1161747991E-02, 2.41935E-03, 2.1045863181E-02, 2.22385E-03, 2.1733425489E-02, 2.39492E-03, 2.4200267805E-02, 1.78397E-03, 2.7112975489E-02, 2.00391E-03, 3.0800970533E-02, 3.1769E-04, 3.1982650483E-02, -1.05083E-03, 3.3684570416E-02, 4.6432E-04, 3.4436465704E-02, 4.20332E-03, 3.5454677891E-02, 1.41740E-03, 4.2422422748E-02, -1.29521E-03, 4.6244655592E-02, 8.3089E-04
-2.46858E-07, 1.05083E-03, 6.568993039E-03, 4.42326E-03, 6.968263107E-03, 2.73705E-03, 9.968075727E-03, 1.73509E-03, 1.1161748147E-02, 2.22385E-03, 2.1045863337E-02, 1.88172E-03, 2.1733425646E-02, 2.41935E-03, 2.4200267961E-02, 1.53959E-03, 2.7112975645E-02, 2.24829E-03, 3.0800970689E-02, 4.1544E-04, 3.1982650639E-02, -1.24633E-03, 3.3684570572E-02, 4.1544E-04, 3.4436465861E-02, 4.03226E-03, 3.5454678047E-02, 1.29521E-03, 4.2422422905E-02, -1.09971E-03, 4.6244655748E-02, 9.7752E-04
-2.46702E-07, 1.02639E-03, 6.568993195E-03, 4.54545E-03, 6.968263263E-03, 2.71261E-03, 9.968075883E-03, 1.85728E-03, 1.1161748303E-02, 2.15054E-03, 2.1045863493E-02, 1.61290E-03, 2.1733425802E-02, 2.51711E-03, 2.4200268117E-02, 1.39296E-03, 2.7112975801E-02, 2.59042E-03, 3.0800970845E-02, 5.8651E-04, 3.1982650795E-02, -1.36852E-03, 3.3684570728E-02, 4.3988E-04, 3.4436466017E-02, 3.95894E-03, 3.5454678203E-02, 1.29521E-03, 4.2422423061E-02, -8.0645E-04, 4.6244655904E-02, 1.22190E-03
-2.46546E-07, 1.00196E-03, 6.568993351E-03, 4.61877E-03, 6.968263419E-03, 2.66373E-03, 9.968076040E-03, 1.90616E-03, 1.1161748460E-02, 2.05279E-03, 2.1045863650E-02, 1.31965E-03, 2.1733425958E-02, 2.56598E-03, 2.4200268273E-02, 1.17302E-03, 2.7112975957E-02, 2.85924E-03, 3.0800971002E-02, 7.0870E-04, 3.1982650951E-02, -1.51515E-03, 3.3684570885E-02, 4.6432E-04, 3.4436466173E-02, 3.83675E-03, 3.5454678359E-02, 1.24633E-03, 4.2422423217E-02, -5.1320E-04, 4.6244656060E-02, 1.44184E-03
-2.46390E-07, 1.00196E-03, 6.568993508E-03, 4.71652E-03, 6.968263575E-03, 2.56598E-03, 9.968076196E-03, 1.95503E-03, 1.1161748616E-02, 2.00391E-03, 2.1045863806E-02, 1.05083E-03, 2.1733426114E-02, 2.61486E-03, 2.4200268430E-02, 9.7752E-04, 2.7112976114E-02, 3.12805E-03, 3.0800971158E-02, 7.8201E-04, 3.1982651108E-02, -1.66178E-03, 3.3684571041E-02, 4.8876E-04, 3.4436466329E-02, 3.73900E-03, 3.5454678516E-02, 1.22190E-03, 4.2422423373E-02, -2.4438E-04, 4.6244656217E-02, 1.68622E-03
-2.46233E-07, 1.00196E-03, 6.568993664E-03, 4.81427E-03, 6.968263732E-03, 2.44379E-03, 9.968076352E-03, 1.97947E-03, 1.1161748772E-02, 1.95503E-03, 2.1045863962E-02, 8.3089E-04, 2.1733426271E-02, 2.63930E-03, 2.4200268586E-02, 7.8201E-04, 2.7112976270E-02, 3.34800E-03, 3.0800971314E-02, 8.0645E-04, 3.1982651264E-02, -1.78397E-03, 3.3684571197E-02, 4.8876E-04, 3.4436466486E-02, 3.64125E-03, 3.5454678672E-02, 1.19746E-03, 4.2422423530E-02, 4.888E-05, 4.6244656373E-02, 1.95503E-03
-2.46077E-07, 1.02639E-03, 6.568993820E-03, 4.88759E-03, 6.968263888E-03, 2.27273E-03, 9.968076508E-03, 1.95503E-03, 1.1161748928E-02, 1.90616E-03, 2.1045864118E-02, 5.8651E-04, 2.1733426427E-02, 2.63930E-03, 2.4200268742E-02, 5.6207E-04, 2.7112976426E-02, 3.51906E-03, 3.0800971470E-02, 7.3314E-04, 3.1982651420E-02, -1.93060E-03, 3.3684571353E-02, 4.8876E-04, 3.4436466642E-02, 3.51906E-03, 3.5454678828E-02, 1.17302E-03, 4.2422423686E-02, 2.9326E-04, 4.6244656529E-02, 2.17498E-03
-2.45921E-07, 1.05083E-03, 6.568993976E-03, 4.93646E-03, 6.968264044E-03, 2.07722E-03, 9.968076665E-03, 1.93060E-03, 1.1161749085E-02, 1.85728E-03, 2.1045864275E-02, 3.6657E-04, 2.1733426583E-02, 2.61486E-03, 2.4200268898E-02, 3.4213E-04, 2.7112976582E-02, 3.64125E-03, 3.0800971627E-02, 6.3539E-04, 3.1982651576E-02, -2.07722E-03, 3.3684571510E-02, 4.6432E-04, 3.4436466798E-02, 3.39687E-03, 3.5454678984E-02, 1.12414E-03, 4.2422423842E-02, 5.1320E-04, 4.6244656685E-02, 2.39492E-03
-2.45765E-07, 1.09971E-03, 6.568994133E-03, 4.98534E-03, 6.968264200E-03, 1.85728E-03, 9.968076821E-03, 1.90616E-03, 1.1161749241E-02, 1.85728E-03, 2.1045864431E-02, 1.9550E-04, 2.1733426739E-02, 2.61486E-03, 2.4200269055E-02, 1.7107E-04, 2.7112976739E-02, 3.73900E-03, 3.0800971783E-02, 4.8876E-04, 3.1982651733E-02, -2.17498E-03, 3.3684571666E-02, 4.3988E-04, 3.4436466954E-02, 3.29912E-03, 3.5454679141E-02, 1.09971E-03, 4.2422423998E-02, 7.3314E-04, 4.6244656842E-02, 2.61486E-03
-2.45608E-07, 1.17302E-03, 6.568994289E-03, 5.00978E-03, 6.968264357E-03, 1.58847E-03, 9.968076977E-03, 1.83284E-03, 1.1161749397E-02, 1.85728E-03, 2.1045864587E-02, 4.888E-05, 2.1733426896E-02, 2.54154E-03, 2.4200269211E-02, -4.888E-05, 2.7112976895E-02, 3.76344E-03, 3.0800971939E-02, 2.9326E-04, 3.1982651889E-02, -2.29717E-03, 3.3684571822E-02, 3.9101E-04, 3.4436467111E-02, 3.17693E-03, 3.5454679297E-02, 1.05083E-03, 4.2422424155E-02, 9.0420E-04, 4.6244656998E-02, 2.78592E-03
-2.45452E-07, 1.34409E-03, 6.568994445E-03, 5.10753E-03, 6.968264513E-03, 1.41740E-03, 9.968077133E-03, 1.85728E-03, 1.1161749553E-02, 1.95503E-03, 2.1045864743E-02, 2.444E-05, 2.1733427052E-02, 2.56598E-03, 2.4200269367E-02, -1.4663E-04, 2.7112977051E-02, 3.81232E-03, 3.0800972095E-02, 1.2219E-04, 3.1982652045E-02, -2.34604E-03, 3.3684571978E-02, 4.3988E-04, 3.4436467267E-02, 3.15249E-03, 3.5454679453E-02, 1.12414E-03, 4.2422424311E-02, 1.14858E-03, 4.6244657154E-02, 3.03030E-03
-2.45296E-07, 1.41740E-03, 6.568994601E-03, 5.10753E-03, 6.968264669E-03, 1.09971E-03, 9.968077290E-03, 1.75953E-03, 1.1161749710E-02, 1.97947E-03, 2.1045864900E-02, -7.331E-05, 2.1733427208E-02, 2.46823E-03, 2.4200269523E-02, -3.1769E-04, 2.7112977207E-02, 3.71456E-03, 3.0800972252E-02, -1.9550E-04, 3.1982652201E-02, -2.44379E-03, 3.3684572135E-02, 3.6657E-04, 3.4436467423E-02, 3.03030E-03, 3.5454679609E-02, 1.07527E-03, 4.2422424467E-02, 1.24633E-03, 4.6244657310E-02, 3.15249E-03
-2.45140E-07, 1.61290E-03, 6.568994758E-03, 5.15640E-03, 6.968264825E-03, 8.5533E-04, 9.968077446E-03, 1.75953E-03, 1.1161749866E-02, 2.10166E-03, 2.1045865056E-02, -4.888E-05, 2.1733427364E-02, 2.44379E-03, 2.4200269680E-02, -4.1544E-04, 2.7112977364E-02, 3.66569E-03, 3.0800972408E-02, -4.8876E-04, 3.1982652358E-02, -2.49267E-03, 3.3684572291E-02, 3.6657E-04, 3.4436467579E-02, 2.98143E-03, 3.5454679766E-02, 1.09971E-03, 4.2422424623E-02, 1.39296E-03, 4.6244657467E-02, 3.32356E-03
-2.44983E-07, 1.73509E-03, 6.568994914E-03, 5.13197E-03, 6.968264982E-03, 5.3763E-04, 9.968077602E-03, 1.68622E-03, 1.1161750022E-02, 2.15054E-03, 2.1045865212E-02, -4.888E-05, 2.1733427521E-02, 2.32160E-03, 2.4200269836E-02, -5.6207E-04, 2.7112977520E-02, 3.47019E-03, 3.0800972564E-02, -8.7977E-04, 3.1982652514E-02, -2.56598E-03, 3.3684572447E-02, 2.9326E-04, 3.4436467736E-02, 2.85924E-03, 3.5454679922E-02, 1.07527E-03, 4.2422424780E-02, 1.44184E-03, 4.6244657623E-02, 3.37243E-03
-2.44827E-07, 1.97947E-03, 6.568995070E-03, 5.18084E-03, 6.968265138E-03, 3.1769E-04, 9.968077758E-03, 1.71065E-03, 1.1161750178E-02, 2.29717E-03, 2.1045865368E-02, 4.888E-05, 2.1733427677E-02, 2.29717E-03, 2.4200269992E-02, -5.6207E-04, 2.7112977676E-02, 3.32356E-03, 3.0800972720E-02, -1.19746E-03, 3.1982652670E-02, -2.56598E-03, 3.3684572603E-02, 3.1769E-04, 3.4436467892E-02, 2.83480E-03, 3.5454680078E-02, 1.12414E-03, 4.2422424936E-02, 1.53959E-03, 4.6244657779E-02, 3.49462E-03
-2.44671E-07, 2.15054E-03, 6.568995226E-03, 5.15640E-03, 6.968265294E-03, 2.444E-05, 9.968077915E-03, 1.68622E-03, 1.1161750335E-02, 2.39492E-03, 2.1045865525E-02, 1.2219E-04, 2.1733427833E-02, 2.17498E-03, 2.4200270148E-02, -6.3539E-04, 2.7112977832E-02, 3.05474E-03, 3.0800972877E-02, -1.63734E-03, 3.1982652826E-02, -2.61486E-03, 3.3684572760E-02, 2.4438E-04, 3.4436468048E-02, 2.73705E-03, 3.5454680234E-02, 1.12414E-03, 4.2422425092E-02, 1.53959E-03, 4.6244657935E-02, 3.51906E-03
