Time Tags (Channel 1),Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1
-2.43183E-07, 4.08895E-03, 2.142429758E-03, 3.11144E-03, 3.006884364E-03, 3.0108E-04, 1.3434606984E-02, 1.96285E-03, 1.3614732192E-02, 1.22972E-03, 1.3755597039E-02, -4.0762E-04, 1.7389912175E-02, 1.54741E-03, 2.6026384331E-02, 3.03812E-03, 3.6475517332E-02, 4.72434E-03, 3.8530581983E-02, 2.84262E-03, 3.9007527205E-02, 6.50831E-03, 4.0627614621E-02, -1.21408E-03, 4.1553007320E-02, 4.26002E-03, 4.8086697038E-02, 4.91984E-03, 5.1045644358E-02, 4.47996E-03, 6.1536919575E-02, 7.21701E-03
-2.42558E-07, 4.82209E-03, 2.142430383E-03, 3.16031E-03, 3.006884989E-03, 4.2326E-04, 1.3434607609E-02, 2.28055E-03, 1.3614732817E-02, 6.4321E-04, 1.3755597664E-02, -1.16520E-03, 1.7389912800E-02, 1.42522E-03, 2.6026384956E-02, 2.84262E-03, 3.6475517957E-02, 3.62463E-03, 3.8530582608E-02, 2.98925E-03, 3.9007527830E-02, 5.21310E-03, 4.0627615246E-02, -1.31183E-03, 4.1553007945E-02, 4.62659E-03, 4.8086697663E-02, 5.48192E-03, 5.1045644983E-02, 3.60020E-03, 6.1536920200E-02, 6.87488E-03
-2.41933E-07, 5.35973E-03, 2.142431008E-03, 3.23363E-03, 3.006885614E-03, 7.8983E-04, 1.3434608234E-02, 2.52493E-03, 1.3614733442E-02, 5.6989E-04, 1.3755598289E-02, -1.62952E-03, 1.7389913425E-02, 1.30303E-03, 2.6026385581E-02, 2.74487E-03, 3.6475518582E-02, 2.52493E-03, 3.8530583233E-02, 2.69599E-03, 3.9007528455E-02, 3.86901E-03, 4.0627615871E-02, -9.2082E-04, 4.1553008570E-02, 4.40665E-03, 4.8086698288E-02, 5.77517E-03, 5.1045645608E-02, 2.42717E-03, 6.1536920825E-02, 6.26393E-03
-2.41308E-07, 5.43304E-03, 2.142431633E-03, 3.23363E-03, 3.006886239E-03, 1.22972E-03, 1.3434608859E-02, 2.37830E-03, 1.3614734067E-02, 8.8759E-04, 1.3755598914E-02, -1.92278E-03, 1.7389914050E-02, 1.15640E-03, 2.6026386206E-02, 2.64712E-03, 3.6475519207E-02, 1.49853E-03, 3.8530583858E-02, 1.98729E-03, 3.9007529080E-02, 2.50049E-03, 4.0627616496E-02, -3.0987E-04, 4.1553009195E-02, 3.57576E-03, 4.8086698913E-02, 5.62854E-03, 5.1045646233E-02, 1.00978E-03, 6.1536921450E-02, 5.35973E-03
-2.40683E-07, 5.13978E-03, 2.142432258E-03, 3.47801E-03, 3.006886864E-03, 1.86510E-03, 1.3434609484E-02, 1.96285E-03, 1.3614734692E-02, 1.64516E-03, 1.3755599539E-02, -1.87390E-03, 1.7389914675E-02, 1.15640E-03, 2.6026386831E-02, 2.69599E-03, 3.6475519832E-02, 8.6315E-04, 3.8530584483E-02, 1.27859E-03, 3.9007529705E-02, 1.42522E-03, 4.0627617121E-02, 3.9883E-04, 4.1553009820E-02, 2.54936E-03, 4.8086699538E-02, 5.21310E-03, 5.1045646858E-02, -1.8768E-04, 6.1536922075E-02, 4.47996E-03
-2.40058E-07, 4.52884E-03, 2.142432883E-03, 3.91789E-03, 3.006887489E-03, 2.62268E-03, 1.3434610109E-02, 1.35191E-03, 1.3614735317E-02, 2.52493E-03, 1.3755600164E-02, -1.60508E-03, 1.7389915300E-02, 1.27859E-03, 2.6026387456E-02, 2.84262E-03, 3.6475520457E-02, 6.6764E-04, 3.8530585108E-02, 7.6540E-04, 3.9007530330E-02, 8.1427E-04, 4.0627617746E-02, 9.8534E-04, 4.1553010445E-02, 1.57185E-03, 4.8086700163E-02, 4.69990E-03, 5.1045647483E-02, -1.01857E-03, 6.1536922700E-02, 3.69795E-03
-2.39433E-07, 3.84457E-03, 2.142433508E-03, 4.55327E-03, 3.006888114E-03, 3.47801E-03, 1.3434610734E-02, 8.3871E-04, 1.3614735942E-02, 3.38025E-03, 1.3755600789E-02, -1.21408E-03, 1.7389915925E-02, 1.59629E-03, 2.6026388081E-02, 3.13587E-03, 3.6475521082E-02, 9.6090E-04, 3.8530585733E-02, 6.9208E-04, 3.9007530955E-02, 7.8983E-04, 4.0627618371E-02, 1.44966E-03, 4.1553011070E-02, 9.3646E-04, 4.8086700788E-02, 4.33333E-03, 5.1045648108E-02, -1.28739E-03, 6.1536923325E-02, 3.13587E-03
-2.38808E-07, 3.20919E-03, 2.142434133E-03, 5.09091E-03, 3.006888739E-03, 4.11339E-03, 1.3434611359E-02, 4.9658E-04, 1.3614736567E-02, 3.84457E-03, 1.3755601414E-02, -9.4526E-04, 1.7389916550E-02, 1.96285E-03, 2.6026388706E-02, 3.42913E-03, 3.6475521707E-02, 1.42522E-03, 3.8530586358E-02, 8.8759E-04, 3.9007531580E-02, 1.27859E-03, 4.0627618996E-02, 1.62072E-03, 4.1553011695E-02, 5.9433E-04, 4.8086701413E-02, 4.21114E-03, 5.1045648733E-02, -1.21408E-03, 6.1536923950E-02, 2.74487E-03
-2.38183E-07, 2.96481E-03, 2.142434758E-03, 5.55523E-03, 3.006889364E-03, 4.52884E-03, 1.3434611984E-02, 5.9433E-04, 1.3614737192E-02, 4.06452E-03, 1.3755602039E-02, -7.7419E-04, 1.7389917175E-02, 2.45161E-03, 2.6026389331E-02, 3.86901E-03, 3.6475522332E-02, 2.08504E-03, 3.8530586983E-02, 1.37634E-03, 3.9007532205E-02, 2.40274E-03, 4.0627619621E-02, 1.71848E-03, 4.1553012320E-02, 6.9208E-04, 4.8086702038E-02, 4.50440E-03, 5.1045649358E-02, -7.7419E-04, 6.1536924575E-02, 2.59824E-03
-2.37558E-07, 3.18475E-03, 2.142435383E-03, 5.79961E-03, 3.006889989E-03, 4.57771E-03, 1.3434612609E-02, 1.05865E-03, 1.3614737817E-02, 3.99120E-03, 1.3755602664E-02, -7.7419E-04, 1.7389917800E-02, 2.94037E-03, 2.6026389956E-02, 4.35777E-03, 3.6475522957E-02, 2.64712E-03, 3.8530587608E-02, 1.91398E-03, 3.9007532830E-02, 3.89345E-03, 4.0627620246E-02, 1.79179E-03, 4.1553012945E-02, 1.05865E-03, 4.8086702663E-02, 5.18866E-03, 5.1045649983E-02, -2.3656E-04, 6.1536925200E-02, 2.62268E-03
