Time Tags (Channel 1),Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1
-2.43573E-07, 1.03421E-03, 1.177316220975E+00, 1.10753E-03, 1.252588058832E+00, 2.94037E-03, 1.433732883550E+00, 2.20723E-03, 2.139817343455E+00, -1.38514E-03, 2.277992958532E+00, 4.40665E-03, 2.481327848471E+00, 7.09482E-03, 2.792842010889E+00, 7.1652E-04, 2.999686606041E+00, 6.9208E-04, 4.703516436102E+00, 2.69599E-03, 5.160836178668E+00, 4.2326E-04, 5.788569845989E+00, 3.18475E-03, 6.476983503684E+00, 5.06647E-03, 6.818252298544E+00, 4.33333E-03, 6.819137401216E+00, -1.65396E-03, 6.858243613562E+00, -1.65396E-03
-2.42948E-07, 1.64516E-03, 1.177316221600E+00, 2.20723E-03, 1.252588059457E+00, 3.62463E-03, 1.433732884175E+00, 2.72043E-03, 2.139817344080E+00, -1.60508E-03, 2.277992959157E+00, 4.30890E-03, 2.481327849096E+00, 7.46139E-03, 2.792842011514E+00, 8.1427E-04, 2.999686606666E+00, 9.8534E-04, 4.703516436727E+00, 2.30499E-03, 5.160836179293E+00, 6.6764E-04, 5.788569846614E+00, 2.94037E-03, 6.476983504309E+00, 4.55327E-03, 6.818252299169E+00, 2.74487E-03, 6.819137401841E+00, -6.2757E-04, 6.858243614187E+00, -5.2981E-04
-2.42323E-07, 2.59824E-03, 1.177316222225E+00, 3.28250E-03, 1.252588060082E+00, 3.84457E-03, 1.433732884800E+00, 2.54936E-03, 2.139817344705E+00, -1.80059E-03, 2.277992959782E+00, 3.50244E-03, 2.481327849721E+00, 6.99707E-03, 2.792842012139E+00, 8.6315E-04, 2.999686607291E+00, 1.35191E-03, 4.703516437352E+00, 1.64516E-03, 5.160836179918E+00, 1.35191E-03, 5.788569847239E+00, 2.94037E-03, 6.476983504934E+00, 3.84457E-03, 6.818252299794E+00, 1.08309E-03, 6.819137402466E+00, 1.15640E-03, 6.858243614812E+00, 4.7214E-04
-2.41698E-07, 3.74682E-03, 1.177316222850E+00, 4.30890E-03, 1.252588060707E+00, 3.67351E-03, 1.433732885425E+00, 1.76735E-03, 2.139817345330E+00, -1.82502E-03, 2.277992960407E+00, 2.35386E-03, 2.481327850346E+00, 6.04399E-03, 2.792842012764E+00, 9.6090E-04, 2.999686607916E+00, 1.69404E-03, 4.703516437977E+00, 1.03421E-03, 5.160836180543E+00, 2.35386E-03, 5.788569847864E+00, 3.18475E-03, 6.476983505559E+00, 3.40469E-03, 6.818252300419E+00, -1.8768E-04, 6.819137403091E+00, 3.38025E-03, 6.858243615437E+00, 1.32747E-03
-2.41073E-07, 4.72434E-03, 1.177316223475E+00, 5.09091E-03, 1.252588061332E+00, 3.08700E-03, 1.433732886050E+00, 5.9433E-04, 2.139817345955E+00, -1.72727E-03, 2.277992961032E+00, 1.18084E-03, 2.481327850971E+00, 4.89541E-03, 2.792842013389E+00, 1.05865E-03, 2.999686608541E+00, 1.79179E-03, 4.703516438602E+00, 5.6989E-04, 5.160836181168E+00, 3.20919E-03, 5.788569848489E+00, 3.47801E-03, 6.476983506184E+00, 3.40469E-03, 6.818252301044E+00, -9.2082E-04, 6.819137403716E+00, 5.38416E-03, 6.858243616062E+00, 1.91398E-03
-2.40448E-07, 5.21310E-03, 1.177316224100E+00, 5.60411E-03, 1.252588061957E+00, 2.28055E-03, 1.433732886675E+00, -5.0538E-04, 2.139817346580E+00, -1.36070E-03, 2.277992961657E+00, 3.7439E-04, 2.481327851596E+00, 3.99120E-03, 2.792842014014E+00, 1.25415E-03, 2.999686609166E+00, 1.54741E-03, 4.703516439227E+00, 3.9883E-04, 5.160836181793E+00, 3.64907E-03, 5.788569849114E+00, 3.72239E-03, 6.476983506809E+00, 3.99120E-03, 6.818252301669E+00, -9.2082E-04, 6.819137404341E+00, 6.72825E-03, 6.858243616687E+00, 2.35386E-03
-2.39823E-07, 4.89541E-03, 1.177316224725E+00, 5.70186E-03, 1.252588062582E+00, 1.35191E-03, 1.433732887300E+00, -1.16520E-03, 2.139817347205E+00, -8.9638E-04, 2.277992962282E+00, -1.662E-05, 2.481327852221E+00, 3.42913E-03, 2.792842014639E+00, 1.42522E-03, 2.999686609791E+00, 8.8759E-04, 4.703516439852E+00, 3.2551E-04, 5.160836182418E+00, 3.38025E-03, 5.788569849739E+00, 3.64907E-03, 6.476983507434E+00, 4.82209E-03, 6.818252302294E+00, -4.0762E-04, 6.819137404966E+00, 6.89932E-03, 6.858243617312E+00, 2.59824E-03
-2.39198E-07, 3.96676E-03, 1.177316225350E+00, 5.48192E-03, 1.252588063207E+00, 7.6540E-04, 1.433732887925E+00, -9.2082E-04, 2.139817347830E+00, -1.8768E-04, 2.277992962907E+00, 1.7889E-04, 2.481327852846E+00, 3.45357E-03, 2.792842015264E+00, 1.74291E-03, 2.999686610416E+00, 1.5445E-04, 4.703516440477E+00, 3.9883E-04, 5.160836183043E+00, 2.59824E-03, 5.788569850364E+00, 3.38025E-03, 6.476983508059E+00, 5.75073E-03, 6.818252302919E+00, 6.4321E-04, 6.819137405591E+00, 5.97067E-03, 6.858243617937E+00, 2.91593E-03
-2.38573E-07, 2.69599E-03, 1.177316225975E+00, 5.01760E-03, 1.252588063832E+00, 6.6764E-04, 1.433732888550E+00, 2.0332E-04, 2.139817348455E+00, 5.9433E-04, 2.277992963532E+00, 7.1652E-04, 2.481327853471E+00, 3.96676E-03, 2.792842015889E+00, 2.15836E-03, 2.999686611041E+00, -4.0762E-04, 4.703516441102E+00, 4.7214E-04, 5.160836183668E+00, 1.44966E-03, 5.788569850989E+00, 2.96481E-03, 6.476983508684E+00, 6.38612E-03, 6.818252303544E+00, 1.93842E-03, 6.819137406216E+00, 4.16227E-03, 6.858243618562E+00, 3.33138E-03
-2.37948E-07, 1.54741E-03, 1.177316226600E+00, 4.38221E-03, 1.252588064457E+00, 1.18084E-03, 1.433732889175E+00, 1.96285E-03, 2.139817349080E+00, 1.35191E-03, 2.277992964157E+00, 1.42522E-03, 2.481327854096E+00, 4.69990E-03, 2.792842016514E+00, 2.69599E-03, 2.999686611666E+00, -4.8094E-04, 4.703516441727E+00, 4.9658E-04, 5.160836184293E+00, 3.4995E-04, 5.788569851614E+00, 2.59824E-03, 6.476983509309E+00, 6.53275E-03, 6.818252304169E+00, 3.23363E-03, 6.819137406841E+00, 2.01173E-03, 6.858243619187E+00, 3.82014E-03
