Time Tags (Channel 1),Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1
-2.09764E-07, 4.6432E-04, 9.811905154E-03, 5.6207E-04, 1.0748967751E-02, 4.42326E-03, 2.7022490331E-02, -2.4438E-04, 3.4076462683E-02, -9.0420E-04, 3.8282044978E-02, 6.3539E-04, 4.1317145616E-02, 5.8651E-04, 5.9609800169E-02, 2.88368E-03
-2.09608E-07, 2.4438E-04, 9.811905310E-03, 5.3763E-04, 1.0748967907E-02, 4.32551E-03, 2.7022490487E-02, -1.2219E-04, 3.4076462840E-02, -1.00196E-03, 3.8282045134E-02, 3.6657E-04, 4.1317145772E-02, 5.1320E-04, 5.9609800325E-02, 2.85924E-03
-2.09451E-07, 4.888E-05, 9.811905467E-03, 5.6207E-04, 1.0748968063E-02, 4.20332E-03, 2.7022490643E-02, 7.331E-05, 3.4076462996E-02, -1.07527E-03, 3.8282045290E-02, 1.4663E-04, 4.1317145929E-02, 4.6432E-04, 5.9609800481E-02, 2.88368E-03
-2.09295E-07, -1.7107E-04, 9.811905623E-03, 5.6207E-04, 1.0748968220E-02, 3.98338E-03, 2.7022490800E-02, 2.4438E-04, 3.4076463152E-02, -1.14858E-03, 3.8282045446E-02, -9.775E-05, 4.1317146085E-02, 4.6432E-04, 5.9609800638E-02, 2.88368E-03
-2.09139E-07, -3.1769E-04, 9.811905779E-03, 6.3539E-04, 1.0748968376E-02, 3.78788E-03, 2.7022490956E-02, 4.8876E-04, 3.4076463308E-02, -1.09971E-03, 3.8282045603E-02, -2.4438E-04, 4.1317146241E-02, 5.3763E-04, 5.9609800794E-02, 2.95699E-03
-2.08983E-07, -4.8876E-04, 9.811905935E-03, 6.5982E-04, 1.0748968532E-02, 3.49462E-03, 2.7022491112E-02, 7.0870E-04, 3.4076463465E-02, -1.09971E-03, 3.8282045759E-02, -4.6432E-04, 4.1317146397E-02, 5.8651E-04, 5.9609800950E-02, 3.00587E-03
-2.08826E-07, -6.1095E-04, 9.811906092E-03, 7.5758E-04, 1.0748968688E-02, 3.17693E-03, 2.7022491268E-02, 9.7752E-04, 3.4076463621E-02, -1.02639E-03, 3.8282045915E-02, -5.8651E-04, 4.1317146554E-02, 7.0870E-04, 5.9609801106E-02, 3.07918E-03
-2.08670E-07, -7.3314E-04, 9.811906248E-03, 8.0645E-04, 1.0748968845E-02, 2.76149E-03, 2.7022491425E-02, 1.24633E-03, 3.4076463777E-02, -9.7752E-04, 3.8282046071E-02, -7.3314E-04, 4.1317146710E-02, 8.3089E-04, 5.9609801263E-02, 3.15249E-03
-2.08514E-07, -8.0645E-04, 9.811906404E-03, 9.0420E-04, 1.0748969001E-02, 2.39492E-03, 2.7022491581E-02, 1.56403E-03, 3.4076463933E-02, -8.3089E-04, 3.8282046228E-02, -8.0645E-04, 4.1317146866E-02, 1.02639E-03, 5.9609801419E-02, 3.29912E-03
-2.08358E-07, -9.0420E-04, 9.811906560E-03, 1.00196E-03, 1.0748969157E-02, 1.93060E-03, 2.7022491737E-02, 1.83284E-03, 3.4076464090E-02, -7.3314E-04, 3.8282046384E-02, -8.7977E-04, 4.1317147022E-02, 1.19746E-03, 5.9609801575E-02, 3.42131E-03
-2.08201E-07, -9.2864E-04, 9.811906717E-03, 1.12414E-03, 1.0748969313E-02, 1.49071E-03, 2.7022491893E-02, 2.15054E-03, 3.4076464246E-02, -5.6207E-04, 3.8282046540E-02, -8.7977E-04, 4.1317147179E-02, 1.46628E-03, 5.9609801731E-02, 3.59238E-03
-2.08045E-07, -1.00196E-03, 9.811906873E-03, 1.19746E-03, 1.0748969470E-02, 9.7752E-04, 2.7022492050E-02, 2.41935E-03, 3.4076464402E-02, -4.6432E-04, 3.8282046696E-02, -9.0420E-04, 4.1317147335E-02, 1.68622E-03, 5.9609801888E-02, 3.73900E-03
-2.07889E-07, -1.00196E-03, 9.811907029E-03, 1.31965E-03, 1.0748969626E-02, 4.8876E-04, 2.7022492206E-02, 2.73705E-03, 3.4076464558E-02, -2.9326E-04, 3.8282046853E-02, -8.3089E-04, 4.1317147491E-02, 1.95503E-03, 5.9609802044E-02, 3.93451E-03
-2.07733E-07, -1.00196E-03, 9.811907185E-03, 1.44184E-03, 1.0748969782E-02, 0.0E+00, 2.7022492362E-02, 3.03030E-03, 3.4076464715E-02, -1.2219E-04, 3.8282047009E-02, -7.5758E-04, 4.1317147647E-02, 2.24829E-03, 5.9609802200E-02, 4.13001E-03
-2.07576E-07, -9.7752E-04, 9.811907342E-03, 1.56403E-03, 1.0748969938E-02, -4.8876E-04, 2.7022492518E-02, 3.29912E-03, 3.4076464871E-02, 4.888E-05, 3.8282047165E-02, -6.5982E-04, 4.1317147804E-02, 2.56598E-03, 5.9609802356E-02, 4.34995E-03
-2.07420E-07, -9.2864E-04, 9.811907498E-03, 1.68622E-03, 1.0748970095E-02, -9.5308E-04, 2.7022492675E-02, 3.56794E-03, 3.4076465027E-02, 1.9550E-04, 3.8282047321E-02, -5.1320E-04, 4.1317147960E-02, 2.88368E-03, 5.9609802513E-02, 4.56989E-03
-2.07264E-07, -8.7977E-04, 9.811907654E-03, 1.78397E-03, 1.0748970251E-02, -1.39296E-03, 2.7022492831E-02, 3.78788E-03, 3.4076465183E-02, 3.4213E-04, 3.8282047478E-02, -3.4213E-04, 4.1317148116E-02, 3.20137E-03, 5.9609802669E-02, 4.76540E-03
-2.07108E-07, -8.3089E-04, 9.811907810E-03, 1.90616E-03, 1.0748970407E-02, -1.80841E-03, 2.7022492987E-02, 3.98338E-03, 3.4076465340E-02, 4.8876E-04, 3.8282047634E-02, -1.7107E-04, 4.1317148272E-02, 3.51906E-03, 5.9609802825E-02, 4.96090E-03
-2.06951E-07, -7.5758E-04, 9.811907967E-03, 2.00391E-03, 1.0748970563E-02, -2.17498E-03, 2.7022493143E-02, 4.15445E-03, 3.4076465496E-02, 6.1095E-04, 3.8282047790E-02, 2.444E-05, 4.1317148429E-02, 3.83675E-03, 5.9609802981E-02, 5.15640E-03
-2.06795E-07, -6.8426E-04, 9.811908123E-03, 2.07722E-03, 1.0748970720E-02, -2.51711E-03, 2.7022493300E-02, 4.25220E-03, 3.4076465652E-02, 7.0870E-04, 3.8282047946E-02, 2.1994E-04, 4.1317148585E-02, 4.13001E-03, 5.9609803138E-02, 5.32747E-03
-2.06639E-07, -5.3763E-04, 9.811908279E-03, 2.19941E-03, 1.0748970876E-02, -2.73705E-03, 2.7022493456E-02, 4.37439E-03, 3.4076465808E-02, 8.5533E-04, 3.8282048103E-02, 4.8876E-04, 4.1317148741E-02, 4.44770E-03, 5.9609803294E-02, 5.49853E-03
-2.06483E-07, -4.3988E-04, 9.811908435E-03, 2.27273E-03, 1.0748971032E-02, -2.95699E-03, 2.7022493612E-02, 4.39883E-03, 3.4076465965E-02, 9.0420E-04, 3.8282048259E-02, 6.8426E-04, 4.1317148897E-02, 4.71652E-03, 5.9609803450E-02, 5.62072E-03
-2.06326E-07, -3.1769E-04, 9.811908592E-03, 2.37048E-03, 1.0748971188E-02, -3.07918E-03, 2.7022493768E-02, 4.42326E-03, 3.4076466121E-02, 1.00196E-03, 3.8282048415E-02, 9.2864E-04, 4.1317149054E-02, 4.98534E-03, 5.9609803606E-02, 5.74291E-03
-2.06170E-07, -2.1994E-04, 9.811908748E-03, 2.41935E-03, 1.0748971345E-02, -3.17693E-03, 2.7022493925E-02, 4.37439E-03, 3.4076466277E-02, 1.05083E-03, 3.8282048571E-02, 1.14858E-03, 4.1317149210E-02, 5.20528E-03, 5.9609803763E-02, 5.79179E-03
-2.06014E-07, -4.888E-05, 9.811908904E-03, 2.49267E-03, 1.0748971501E-02, -3.12805E-03, 2.7022494081E-02, 4.32551E-03, 3.4076466433E-02, 1.12414E-03, 3.8282048728E-02, 1.39296E-03, 4.1317149366E-02, 5.44966E-03, 5.9609803919E-02, 5.86510E-03
-2.05858E-07, 4.888E-05, 9.811909060E-03, 2.51711E-03, 1.0748971657E-02, -3.07918E-03, 2.7022494237E-02, 4.20332E-03, 3.4076466590E-02, 1.14858E-03, 3.8282048884E-02, 1.58847E-03, 4.1317149522E-02, 5.62072E-03, 5.9609804075E-02, 5.84066E-03
-2.05701E-07, 2.1994E-04, 9.811909217E-03, 2.59042E-03, 1.0748971813E-02, -2.88368E-03, 2.7022494393E-02, 4.08113E-03, 3.4076466746E-02, 1.19746E-03, 3.8282049040E-02, 1.78397E-03, 4.1317149679E-02, 5.79179E-03, 5.9609804231E-02, 5.81623E-03
-2.05545E-07, 3.1769E-04, 9.811909373E-03, 2.59042E-03, 1.0748971970E-02, -2.71261E-03, 2.7022494550E-02, 3.86119E-03, 3.4076466902E-02, 1.19746E-03, 3.8282049196E-02, 1.93060E-03, 4.1317149835E-02, 5.88954E-03, 5.9609804388E-02, 5.71848E-03
-2.05389E-07, 4.6432E-04, 9.811909529E-03, 2.63930E-03, 1.0748972126E-02, -2.39492E-03, 2.7022494706E-02, 3.66569E-03, 3.4076467058E-02, 1.22190E-03, 3.8282049353E-02, 2.10166E-03, 4.1317149991E-02, 5.98729E-03, 5.9609804544E-02, 5.59629E-03
-2.05233E-07, 5.8651E-04, 9.811909685E-03, 2.66373E-03, 1.0748972282E-02, -2.05279E-03, 2.7022494862E-02, 3.39687E-03, 3.4076467215E-02, 1.22190E-03, 3.8282049509E-02, 2.22385E-03, 4.1317150147E-02, 6.01173E-03, 5.9609804700E-02, 5.44966E-03
-2.05076E-07, 7.0870E-04, 9.811909842E-03, 2.66373E-03, 1.0748972438E-02, -1.63734E-03, 2.7022495018E-02, 3.15249E-03, 3.4076467371E-02, 1.24633E-03, 3.8282049665E-02, 2.32160E-03, 4.1317150304E-02, 6.03617E-03, 5.9609804856E-02, 5.25415E-03
-2.04920E-07, 8.0645E-04, 9.811909998E-03, 2.68817E-03, 1.0748972595E-02, -1.17302E-03, 2.7022495175E-02, 2.85924E-03, 3.4076467527E-02, 1.27077E-03, 3.8282049821E-02, 2.37048E-03, 4.1317150460E-02, 6.01173E-03, 5.9609805013E-02, 5.00978E-03
-2.04764E-07, 9.0420E-04, 9.811910154E-03, 2.66373E-03, 1.0748972751E-02, -6.8426E-04, 2.7022495331E-02, 2.56598E-03, 3.4076467683E-02, 1.27077E-03, 3.8282049978E-02, 2.39492E-03, 4.1317150616E-02, 5.91398E-03, 5.9609805169E-02, 4.74096E-03
-2.04608E-07, 9.7752E-04, 9.811910310E-03, 2.63930E-03, 1.0748972907E-02, -1.7107E-04, 2.7022495487E-02, 2.24829E-03, 3.4076467840E-02, 1.27077E-03, 3.8282050134E-02, 2.39492E-03, 4.1317150772E-02, 5.79179E-03, 5.9609805325E-02, 4.42326E-03
-2.04451E-07, 1.05083E-03, 9.811910467E-03, 2.63930E-03, 1.0748973063E-02, 3.6657E-04, 2.7022495643E-02, 1.95503E-03, 3.4076467996E-02, 1.29521E-03, 3.8282050290E-02, 2.34604E-03, 4.1317150929E-02, 5.64516E-03, 5.9609805481E-02, 4.10557E-03
-2.04295E-07, 1.07527E-03, 9.811910623E-03, 2.59042E-03, 1.0748973220E-02, 9.0420E-04, 2.7022495800E-02, 1.63734E-03, 3.4076468152E-02, 1.29521E-03, 3.8282050446E-02, 2.27273E-03, 4.1317151085E-02, 5.44966E-03, 5.9609805638E-02, 3.73900E-03
-2.04139E-07, 1.14858E-03, 9.811910779E-03, 2.59042E-03, 1.0748973376E-02, 1.46628E-03, 2.7022495956E-02, 1.36852E-03, 3.4076468308E-02, 1.34409E-03, 3.8282050603E-02, 2.19941E-03, 4.1317151241E-02, 5.25415E-03, 5.9609805794E-02, 3.42131E-03
-2.03983E-07, 1.12414E-03, 9.811910935E-03, 2.54154E-03, 1.0748973532E-02, 1.97947E-03, 2.7022496112E-02, 1.07527E-03, 3.4076468465E-02, 1.34409E-03, 3.8282050759E-02, 2.05279E-03, 4.1317151397E-02, 4.98534E-03, 5.9609805950E-02, 3.05474E-03
-2.03826E-07, 1.14858E-03, 9.811911092E-03, 2.51711E-03, 1.0748973688E-02, 2.51711E-03, 2.7022496268E-02, 8.5533E-04, 3.4076468621E-02, 1.41740E-03, 3.8282050915E-02, 1.93060E-03, 4.1317151554E-02, 4.71652E-03, 5.9609806106E-02, 2.71261E-03
-2.03670E-07, 1.09971E-03, 9.811911248E-03, 2.46823E-03, 1.0748973845E-02, 2.98143E-03, 2.7022496425E-02, 6.1095E-04, 3.4076468777E-02, 1.44184E-03, 3.8282051071E-02, 1.73509E-03, 4.1317151710E-02, 4.39883E-03, 5.9609806263E-02, 2.34604E-03
-2.03514E-07, 1.09971E-03, 9.811911404E-03, 2.46823E-03, 1.0748974001E-02, 3.44575E-03, 2.7022496581E-02, 4.3988E-04, 3.4076468933E-02, 1.51515E-03, 3.8282051228E-02, 1.56403E-03, 4.1317151866E-02, 4.10557E-03, 5.9609806419E-02, 2.02835E-03
-2.03358E-07, 1.02639E-03, 9.811911560E-03, 2.41935E-03, 1.0748974157E-02, 3.83675E-03, 2.7022496737E-02, 2.4438E-04, 3.4076469090E-02, 1.53959E-03, 3.8282051384E-02, 1.34409E-03, 4.1317152022E-02, 3.76344E-03, 5.9609806575E-02, 1.71065E-03
-2.03201E-07, 1.00196E-03, 9.811911717E-03, 2.39492E-03, 1.0748974313E-02, 4.20332E-03, 2.7022496893E-02, 1.4663E-04, 3.4076469246E-02, 1.63734E-03, 3.8282051540E-02, 1.14858E-03, 4.1317152179E-02, 3.44575E-03, 5.9609806731E-02, 1.46628E-03
-2.03045E-07, 8.7977E-04, 9.811911873E-03, 2.34604E-03, 1.0748974470E-02, 4.44770E-03, 2.7022497050E-02, 4.888E-05, 3.4076469402E-02, 1.66178E-03, 3.8282051696E-02, 9.0420E-04, 4.1317152335E-02, 3.07918E-03, 5.9609806888E-02, 1.19746E-03
-2.02889E-07, 8.0645E-04, 9.811912029E-03, 2.32160E-03, 1.0748974626E-02, 4.69208E-03, 2.7022497206E-02, 2.444E-05, 3.4076469558E-02, 1.75953E-03, 3.8282051853E-02, 7.0870E-04, 4.1317152491E-02, 2.73705E-03, 5.9609807044E-02, 1.00196E-03
-2.02733E-07, 7.3314E-04, 9.811912185E-03, 2.29717E-03, 1.0748974782E-02, 4.83871E-03, 2.7022497362E-02, 2.444E-05, 3.4076469715E-02, 1.83284E-03, 3.8282052009E-02, 4.8876E-04, 4.1317152647E-02, 2.39492E-03, 5.9609807200E-02, 8.5533E-04
-2.02576E-07, 6.3539E-04, 9.811912342E-03, 2.27273E-03, 1.0748974938E-02, 4.93646E-03, 2.7022497518E-02, 4.888E-05, 3.4076469871E-02, 1.90616E-03, 3.8282052165E-02, 2.9326E-04, 4.1317152804E-02, 2.07722E-03, 5.9609807356E-02, 7.5758E-04
-2.02420E-07, 5.6207E-04, 9.811912498E-03, 2.27273E-03, 1.0748975095E-02, 4.93646E-03, 2.7022497675E-02, 1.4663E-04, 3.4076470027E-02, 1.97947E-03, 3.8282052321E-02, 9.775E-05, 4.1317152960E-02, 1.75953E-03, 5.9609807513E-02, 7.0870E-04
-2.02264E-07, 4.6432E-04, 9.811912654E-03, 2.24829E-03, 1.0748975251E-02, 4.86315E-03, 2.7022497831E-02, 2.6882E-04, 3.4076470183E-02, 2.05279E-03, 3.8282052478E-02, -9.775E-05, 4.1317153116E-02, 1.44184E-03, 5.9609807669E-02, 6.8426E-04
-2.02108E-07, 3.6657E-04, 9.811912810E-03, 2.22385E-03, 1.0748975407E-02, 4.74096E-03, 2.7022497987E-02, 4.1544E-04, 3.4076470340E-02, 2.10166E-03, 3.8282052634E-02, -2.6882E-04, 4.1317153272E-02, 1.17302E-03, 5.9609807825E-02, 7.3314E-04
-2.01951E-07, 2.6882E-04, 9.811912967E-03, 2.22385E-03, 1.0748975563E-02, 4.54545E-03, 2.7022498143E-02, 5.8651E-04, 3.4076470496E-02, 2.17498E-03, 3.8282052790E-02, -4.1544E-04, 4.1317153429E-02, 9.2864E-04, 5.9609807981E-02, 8.3089E-04
-2.01795E-07, 1.9550E-04, 9.811913123E-03, 2.22385E-03, 1.0748975720E-02, 4.27664E-03, 2.7022498300E-02, 8.0645E-04, 3.4076470652E-02, 2.19941E-03, 3.8282052946E-02, -5.3763E-04, 4.1317153585E-02, 6.8426E-04, 5.9609808138E-02, 9.5308E-04
-2.01639E-07, 1.7107E-04, 9.811913279E-03, 2.27273E-03, 1.0748975876E-02, 4.00782E-03, 2.7022498456E-02, 1.07527E-03, 3.4076470808E-02, 2.27273E-03, 3.8282053103E-02, -6.1095E-04, 4.1317153741E-02, 5.3763E-04, 5.9609808294E-02, 1.19746E-03
-2.01483E-07, 9.775E-05, 9.811913435E-03, 2.24829E-03, 1.0748976032E-02, 3.64125E-03, 2.7022498612E-02, 1.31965E-03, 3.4076470965E-02, 2.29717E-03, 3.8282053259E-02, -7.0870E-04, 4.1317153897E-02, 3.6657E-04, 5.9609808450E-02, 1.41740E-03
-2.01326E-07, 9.775E-05, 9.811913592E-03, 2.29717E-03, 1.0748976188E-02, 3.27468E-03, 2.7022498768E-02, 1.61290E-03, 3.4076471121E-02, 2.34604E-03, 3.8282053415E-02, -7.3314E-04, 4.1317154054E-02, 2.6882E-04, 5.9609808606E-02, 1.71065E-03
-2.01170E-07, 7.331E-05, 9.811913748E-03, 2.29717E-03, 1.0748976345E-02, 2.83480E-03, 2.7022498925E-02, 1.88172E-03, 3.4076471277E-02, 2.32160E-03, 3.8282053571E-02, -7.8201E-04, 4.1317154210E-02, 1.7107E-04, 5.9609808763E-02, 1.97947E-03
-2.01014E-07, 9.775E-05, 9.811913904E-03, 2.37048E-03, 1.0748976501E-02, 2.44379E-03, 2.7022499081E-02, 2.22385E-03, 3.4076471433E-02, 2.37048E-03, 3.8282053728E-02, -7.5758E-04, 4.1317154366E-02, 1.7107E-04, 5.9609808919E-02, 2.34604E-03
-2.00858E-07, 1.2219E-04, 9.811914060E-03, 2.39492E-03, 1.0748976657E-02, 1.97947E-03, 2.7022499237E-02, 2.49267E-03, 3.4076471590E-02, 2.34604E-03, 3.8282053884E-02, -7.3314E-04, 4.1317154522E-02, 1.4663E-04, 5.9609809075E-02, 2.68817E-03
-2.00701E-07, 2.1994E-04, 9.811914217E-03, 2.46823E-03, 1.0748976813E-02, 1.58847E-03, 2.7022499393E-02, 2.81036E-03, 3.4076471746E-02, 2.37048E-03, 3.8282054040E-02, -6.8426E-04, 4.1317154679E-02, 2.4438E-04, 5.9609809231E-02, 3.07918E-03
-2.00545E-07, 2.6882E-04, 9.811914373E-03, 2.49267E-03, 1.0748976970E-02, 1.12414E-03, 2.7022499550E-02, 3.07918E-03, 3.4076471902E-02, 2.34604E-03, 3.8282054196E-02, -6.3539E-04, 4.1317154835E-02, 2.9326E-04, 5.9609809388E-02, 3.42131E-03
-2.00389E-07, 3.9101E-04, 9.811914529E-03, 2.56598E-03, 1.0748977126E-02, 7.3314E-04, 2.7022499706E-02, 3.37243E-03, 3.4076472058E-02, 2.34604E-03, 3.8282054353E-02, -5.3763E-04, 4.1317154991E-02, 4.3988E-04, 5.9609809544E-02, 3.78788E-03
-2.00233E-07, 5.3763E-04, 9.811914685E-03, 2.63930E-03, 1.0748977282E-02, 3.6657E-04, 2.7022499862E-02, 3.64125E-03, 3.4076472215E-02, 2.32160E-03, 3.8282054509E-02, -4.3988E-04, 4.1317155147E-02, 6.1095E-04, 5.9609809700E-02, 4.15445E-03
-2.00076E-07, 6.8426E-04, 9.811914842E-03, 2.71261E-03, 1.0748977438E-02, 4.888E-05, 2.7022500018E-02, 3.88563E-03, 3.4076472371E-02, 2.29717E-03, 3.8282054665E-02, -3.4213E-04, 4.1317155304E-02, 8.0645E-04, 5.9609809856E-02, 4.49658E-03
-1.99920E-07, 8.5533E-04, 9.811914998E-03, 2.78592E-03, 1.0748977595E-02, -2.4438E-04, 2.7022500175E-02, 4.10557E-03, 3.4076472527E-02, 2.27273E-03, 3.8282054821E-02, -1.9550E-04, 4.1317155460E-02, 1.05083E-03, 5.9609810013E-02, 4.81427E-03
-1.99764E-07, 1.02639E-03, 9.811915154E-03, 2.85924E-03, 1.0748977751E-02, -4.8876E-04, 2.7022500331E-02, 4.27664E-03, 3.4076472683E-02, 2.24829E-03, 3.8282054978E-02, -9.775E-05, 4.1317155616E-02, 1.29521E-03, 5.9609810169E-02, 5.10753E-03
-1.99608E-07, 1.19746E-03, 9.811915310E-03, 2.93255E-03, 1.0748977907E-02, -6.8426E-04, 2.7022500487E-02, 4.42326E-03, 3.4076472840E-02, 2.22385E-03, 3.8282055134E-02, 2.444E-05, 4.1317155772E-02, 1.58847E-03, 5.9609810325E-02, 5.32747E-03
-1.99451E-07, 1.39296E-03, 9.811915467E-03, 3.00587E-03, 1.0748978063E-02, -8.0645E-04, 2.7022500643E-02, 4.54545E-03, 3.4076472996E-02, 2.19941E-03, 3.8282055290E-02, 1.4663E-04, 4.1317155929E-02, 1.88172E-03, 5.9609810481E-02, 5.54741E-03
-1.99295E-07, 1.56403E-03, 9.811915623E-03, 3.05474E-03, 1.0748978220E-02, -9.0420E-04, 2.7022500800E-02, 4.61877E-03, 3.4076473152E-02, 2.15054E-03, 3.8282055446E-02, 2.4438E-04, 4.1317156085E-02, 2.17498E-03, 5.9609810638E-02, 5.69404E-03
-1.99139E-07, 1.80841E-03, 9.811915779E-03, 3.15249E-03, 1.0748978376E-02, -8.7977E-04, 2.7022500956E-02, 4.69208E-03, 3.4076473308E-02, 2.17498E-03, 3.8282055603E-02, 3.9101E-04, 4.1317156241E-02, 2.54154E-03, 5.9609810794E-02, 5.84066E-03
-1.98983E-07, 1.95503E-03, 9.811915935E-03, 3.20137E-03, 1.0748978532E-02, -8.5533E-04, 2.7022501112E-02, 4.69208E-03, 3.4076473465E-02, 2.12610E-03, 3.8282055759E-02, 4.6432E-04, 4.1317156397E-02, 2.83480E-03, 5.9609810950E-02, 5.88954E-03
-1.98826E-07, 2.15054E-03, 9.811916092E-03, 3.27468E-03, 1.0748978688E-02, -7.5758E-04, 2.7022501268E-02, 4.69208E-03, 3.4076473621E-02, 2.12610E-03, 3.8282055915E-02, 5.8651E-04, 4.1317156554E-02, 3.17693E-03, 5.9609811106E-02, 5.93842E-03
-1.98670E-07, 2.29717E-03, 9.811916248E-03, 3.29912E-03, 1.0748978845E-02, -6.1095E-04, 2.7022501425E-02, 4.59433E-03, 3.4076473777E-02, 2.10166E-03, 3.8282056071E-02, 6.3539E-04, 4.1317156710E-02, 3.49462E-03, 5.9609811263E-02, 5.88954E-03
-1.98514E-07, 2.46823E-03, 9.811916404E-03, 3.37243E-03, 1.0748979001E-02, -3.9101E-04, 2.7022501581E-02, 4.54545E-03, 3.4076473933E-02, 2.12610E-03, 3.8282056228E-02, 7.3314E-04, 4.1317156866E-02, 3.81232E-03, 5.9609811419E-02, 5.84066E-03
-1.98358E-07, 2.56598E-03, 9.811916560E-03, 3.37243E-03, 1.0748979157E-02, -1.7107E-04, 2.7022501737E-02, 4.39883E-03, 3.4076474090E-02, 2.12610E-03, 3.8282056384E-02, 7.8201E-04, 4.1317157022E-02, 4.10557E-03, 5.9609811575E-02, 5.71848E-03
-1.98201E-07, 2.68817E-03, 9.811916717E-03, 3.42131E-03, 1.0748979313E-02, 1.2219E-04, 2.7022501893E-02, 4.27664E-03, 3.4076474246E-02, 2.15054E-03, 3.8282056540E-02, 8.5533E-04, 4.1317157179E-02, 4.39883E-03, 5.9609811731E-02, 5.59629E-03
-1.98045E-07, 2.71261E-03, 9.811916873E-03, 3.39687E-03, 1.0748979470E-02, 3.9101E-04, 2.7022502050E-02, 4.08113E-03, 3.4076474402E-02, 2.12610E-03, 3.8282056696E-02, 8.7977E-04, 4.1317157335E-02, 4.64321E-03, 5.9609811888E-02, 5.40078E-03
-1.97889E-07, 2.76149E-03, 9.811917029E-03, 3.42131E-03, 1.0748979626E-02, 7.3314E-04, 2.7022502206E-02, 3.91007E-03, 3.4076474558E-02, 2.17498E-03, 3.8282056853E-02, 9.2864E-04, 4.1317157491E-02, 4.86315E-03, 5.9609812044E-02, 5.20528E-03
-1.97733E-07, 2.76149E-03, 9.811917185E-03, 3.39687E-03, 1.0748979782E-02, 1.05083E-03, 2.7022502362E-02, 3.69013E-03, 3.4076474715E-02, 2.17498E-03, 3.8282057009E-02, 9.5308E-04, 4.1317157647E-02, 5.05865E-03, 5.9609812200E-02, 4.98534E-03
-1.97576E-07, 2.73705E-03, 9.811917342E-03, 3.37243E-03, 1.0748979938E-02, 1.41740E-03, 2.7022502518E-02, 3.47019E-03, 3.4076474871E-02, 2.19941E-03, 3.8282057165E-02, 9.7752E-04, 4.1317157804E-02, 5.22972E-03, 5.9609812356E-02, 4.76540E-03
-1.97420E-07, 2.68817E-03, 9.811917498E-03, 3.32356E-03, 1.0748980095E-02, 1.75953E-03, 2.7022502675E-02, 3.22581E-03, 3.4076475027E-02, 2.19941E-03, 3.8282057321E-02, 1.00196E-03, 4.1317157960E-02, 5.35191E-03, 5.9609812513E-02, 4.54545E-03
-1.97264E-07, 2.59042E-03, 9.811917654E-03, 3.25024E-03, 1.0748980251E-02, 2.07722E-03, 2.7022502831E-02, 2.95699E-03, 3.4076475183E-02, 2.19941E-03, 3.8282057478E-02, 1.00196E-03, 4.1317158116E-02, 5.42522E-03, 5.9609812669E-02, 4.27664E-03
-1.97108E-07, 2.44379E-03, 9.811917810E-03, 3.15249E-03, 1.0748980407E-02, 2.37048E-03, 2.7022502987E-02, 2.71261E-03, 3.4076475340E-02, 2.19941E-03, 3.8282057634E-02, 1.02639E-03, 4.1317158272E-02, 5.47410E-03, 5.9609812825E-02, 4.05670E-03
-1.96951E-07, 2.29717E-03, 9.811917967E-03, 3.07918E-03, 1.0748980563E-02, 2.63930E-03, 2.7022503143E-02, 2.44379E-03, 3.4076475496E-02, 2.17498E-03, 3.8282057790E-02, 1.02639E-03, 4.1317158429E-02, 5.47410E-03, 5.9609812981E-02, 3.83675E-03
-1.96795E-07, 2.10166E-03, 9.811918123E-03, 2.93255E-03, 1.0748980720E-02, 2.85924E-03, 2.7022503300E-02, 2.17498E-03, 3.4076475652E-02, 2.12610E-03, 3.8282057946E-02, 1.05083E-03, 4.1317158585E-02, 5.40078E-03, 5.9609813138E-02, 3.61681E-03
-1.96639E-07, 1.93060E-03, 9.811918279E-03, 2.85924E-03, 1.0748980876E-02, 3.10362E-03, 2.7022503456E-02, 1.97947E-03, 3.4076475808E-02, 2.12610E-03, 3.8282058103E-02, 1.09971E-03, 4.1317158741E-02, 5.35191E-03, 5.9609813294E-02, 3.49462E-03
-1.96483E-07, 1.68622E-03, 9.811918435E-03, 2.68817E-03, 1.0748981032E-02, 3.22581E-03, 2.7022503612E-02, 1.71065E-03, 3.4076475965E-02, 2.05279E-03, 3.8282058259E-02, 1.09971E-03, 4.1317158897E-02, 5.18084E-03, 5.9609813450E-02, 3.32356E-03
-1.96326E-07, 1.46628E-03, 9.811918592E-03, 2.54154E-03, 1.0748981188E-02, 3.37243E-03, 2.7022503768E-02, 1.51515E-03, 3.4076476121E-02, 2.00391E-03, 3.8282058415E-02, 1.14858E-03, 4.1317159054E-02, 5.03421E-03, 5.9609813606E-02, 3.25024E-03
-1.96170E-07, 1.17302E-03, 9.811918748E-03, 2.37048E-03, 1.0748981345E-02, 3.39687E-03, 2.7022503925E-02, 1.27077E-03, 3.4076476277E-02, 1.88172E-03, 3.8282058571E-02, 1.17302E-03, 4.1317159210E-02, 4.81427E-03, 5.9609813763E-02, 3.15249E-03
